"","P_MASS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","S_TEMPERATURE","S_RADIUS_EST","P_HABITABLE"
"K2-274 b",-0.552663379249591,-0.349199660102782,-0.161109722383115,-0.203276901845298,-0.354641886633984,-0.238958979970366,"non-habitable"
"Kepler-823 b",-0.767540769219131,-0.47701332616496,-0.754518291840444,0.732023038851904,0.316295074308053,-0.169994938195349,"non-habitable"
"106",-0.476065767042371,-0.360200480843762,0.146970000762024,-1.76404054517877,-3.14744330346042,-0.401141815459925,"habitable"
"Kepler-173 c",-0.483349178293256,-0.422251473148635,-0.447713020501984,0.531277500477755,0.729170233098572,-0.173129667366941,"non-habitable"
"242",-0.529408731197969,0.42381975244207,1.12622624699482,-1.46056762123394,-0.506755081388167,-0.244707671401664,"habitable"
"Kepler-738 b",-0.464491774319315,-0.238582150860289,0.129160603396692,-0.346470432430824,-0.0415067774850649,-0.213881146597633,"non-habitable"
"HD 111998 b",1.97833063870778,1.95045272810765,2.04921966325226,-1.46181438307297,1.2483695004227,-0.0163932087873564,"non-habitable"
"Kepler-1352 b",-1.19846029008235,-0.523072471189175,-1.07794406205718,1.37444697060542,0.818097681572476,-0.107300354763515,"non-habitable"
"473",-0.693283671067293,-0.313186919477182,0.186085247195054,-1.371547558738,-2.92210905486805,-0.338678413035091,"habitable"
"Kepler-153 c",-0.455211297007765,-0.074955629839537,0.475580405980956,-0.574676092570017,0.0475974327454174,-0.191938042396491,"non-habitable"
"Kepler-1316 b.1",-0.214849932377036,0.215417924781912,0.817636109382029,-0.653596626514526,0.575957943490258,-0.119839271449882,"non-habitable"
"GJ 3138 d",-0.282704815727874,0.703606484742023,1.40748856929141,-2.41588547031802,-2.27580080298764,-0.314192480088567,"non-habitable"
"Kepler-58 d",-0.350891013641376,-0.0769433996982775,0.39098927559542,-0.20462183940153,0.7987851385335,-0.116704542278291,"non-habitable"
"HD 158996 b",2.5088126559703,2.18312823917846,2.04539838240556,0.404897170208057,-1.71406268880439,15.2967587944381,"non-habitable"
"372",-0.505686393970143,-0.0932623894364223,0.50243431156839,-1.42160535664425,-1.92165016811437,-0.303887929080523,"habitable"
"Kepler-292 c",-0.806896487166325,-0.489531220395136,-0.805167949516329,0.610385740332493,-0.0742279357799686,-0.210746417426041,"non-habitable"
"HD 23079 b",1.72232113287771,1.75081056343446,1.98157332447927,-1.73774738787687,0.670209240530412,-0.135512917307841,"non-habitable"
"Kepler-120 b",-0.566489243562368,-0.466122688255326,-0.562775943527013,-0.278520222210021,-1.67300221379267,-0.304788292573792,"non-habitable"
"Kepler-1041 b",-0.350891013641376,-0.212943959363647,0.132827987671181,-0.0223383936613645,0.652515455236267,-0.132378188136249,"non-habitable"
"Kepler-186 f",-0.964369311262844,0.284835761302564,1.03111874899121,-1.99627239167152,-2.21265341026755,-0.307923021745384,"habitable"
"WASP-157 b.1",0.668634717163591,-0.478033181619323,-0.778156102784851,0.877183365196457,0.45663374879786,-0.126108729793066,"non-habitable"
"287",-0.516933551204208,-0.156469576450776,0.415506633816072,-1.42578699227005,-2.25566315630498,-0.312884623421707,"habitable"
"225",-0.61801607831157,0.850956402288355,1.42617411071995,-1.37811921252331,0.336135083930688,-0.170762975858364,"habitable"
"Kepler-238 b",-0.709180276736973,-0.515540746666342,-1.03849993992036,1.36517475560638,0.434002942899185,-0.0226626671305398,"non-habitable"
"449",-1.18894472051235,-0.514437543661917,-0.437570834723638,-1.76643449946498,-4.5932378730384,-0.433312188609051,"habitable"
"Kepler-1428 b",-0.742113402347394,-0.356755617234165,-0.304257695091674,0.590988640711598,0.884720493212701,-0.0446057713316816,"non-habitable"
"426",-1.171671460406,-0.505856812168735,-0.370083572029756,-1.8133896302241,-4.49891194585859,-0.432769455293664,"habitable"
"Kepler-498 b.1",-0.329318267426291,-0.390709955941163,-0.356955570665404,0.333596423621678,0.426440976543968,-0.169994938195349,"non-habitable"
"HD 192310 c",0.083954755090957,1.31776559746578,1.80014454987404,-1.93656154842394,-0.232052271577887,-0.213151491362007,"non-habitable"
"Kepler-1141 b",-1.24532004981799,-0.514005925045646,-0.994931004574492,1.13980360793578,0.477038416805822,-0.135512917307841,"non-habitable"
"Kepler-356 b",-0.767540769219131,-0.461467616226785,-0.708926526920386,1.01329262096124,0.833302114284039,-0.0540099588464567,"non-habitable"
"Kepler-947 b",-0.528961885439243,-0.212095478252786,0.178239777610492,-0.308822215434564,0.165951643546695,-0.198207500739674,"non-habitable"
"Kepler-1261 b",-0.532310117165033,-0.0624099675620376,0.492933560730616,-0.821955387279879,-0.427389595935592,-0.229554792455591,"non-habitable"
"Kepler-256 c",-0.566489243562368,-0.489531220395136,-0.84491158717568,1.02411204655496,0.214234997415511,-0.0634141463612317,"non-habitable"
"485",-0.701652230441188,0.402798063469221,1.10603045821438,-1.34176544306992,-0.180201745281676,-0.237338169059949,"habitable"
"K2-130 b",-0.894991955002278,-0.520299465086769,-0.970755747108035,0.48115795548638,-1.29023920163042,-0.238958979970366,"non-habitable"
"3",-0.512581767969661,-0.265418549039108,0.243055737205129,-1.40568559720699,-2.67513769458154,-0.33270167438471,"habitable"
"Teegarden c",-1.077171329691,-0.491178197058932,-0.270624865646998,-1.8573652048481,-3.80813234904043,-0.43738733653212,"habitable"
"K2-186 b",-0.295379120950714,-0.0769616548741447,0.409140168733027,-0.394222088003869,0.469528705564749,-0.163725479852166,"non-habitable"
"Kepler-323 b",-0.820347827373573,-0.529844631632094,-1.11764385865052,1.42815814007886,0.683705847433163,-0.101030896420332,"non-habitable"
"KELT-6 c",1.88691836305326,2.40293082279863,2.2893023007348,-1.6485091878606,0.801838483197966,0.0713792080172109,"non-habitable"
"K2-72 c",-0.974483990028074,-0.413114372304967,-0.123724117674639,-1.20938651424452,-2.90181484463784,-0.367482876005626,"non-habitable"
"WASP-80 b",0.984604021276068,-0.514590107591885,-0.886766139290006,0.178996380091952,-1.60216787717375,-0.285979917544242,"non-habitable"
"Kepler-150 e",-0.30827394438565,-0.172229750937003,0.249707776730973,-0.316859003783437,0.224293480004137,-0.176264396538533,"non-habitable"
"Kepler-1493 b",-0.829409520092116,-0.315973772333063,-0.129460626428695,0.343355484250012,0.553758605071626,-0.0665488755328234,"non-habitable"
"43",-0.786953201904401,-0.3806117916754,-0.00855829616266313,-1.414527841152,-2.86437395207843,-0.378389051687989,"habitable"
"Kepler-442 b",-0.857052204338918,0.245038216140955,0.951189055165779,-1.60386174194867,-1.22568933752344,-0.28284518837265,"habitable"
"27",-0.48065454520087,-0.178973090189777,0.427174524591335,-1.73592486700393,-2.77171807946419,-0.352343052324306,"habitable"
"HD 142415 b",1.51343872571204,1.17860330335895,1.63020185874929,-1.47925902006543,0.634771111952584,-0.144917104822616,"non-habitable"
"163",-0.688430820443376,-0.0213201170588726,0.630686563349281,-1.37780137389417,-1.65618801255806,-0.283409894185879,"habitable"
"90",-0.460096495125589,0.562534541197925,1.26144928790303,-1.45299186233535,-0.441406058851882,-0.205699293255319,"habitable"
"K2-256 b",-0.427941308052974,-0.459608053212895,-0.626137672679407,0.348521487616866,-0.168678334905142,-0.226420063284,"non-habitable"
"HD 73267 b",1.79676072704885,2.25962599039058,2.28233683679916,-2.18342726306453,-0.0531731232638424,-0.144917104822616,"non-habitable"
"269",-0.932275137786895,0.272933937306889,1.00721503472754,-1.87891835719365,-1.91749267519823,-0.300423263712995,"habitable"
"Kepler-1099 b",-0.378638066138098,-0.518183205681817,-1.02480559829643,1.13996216116867,0.526163303326616,-0.157456021508982,"non-habitable"
"WASP-62 b.1",0.968755190257082,-0.46729531483164,-0.729047370378223,1.01186349948113,0.930735479114655,-0.0853572505623736,"non-habitable"
"Kepler-1377 b",-0.894991955002278,-0.56055446496946,-1.35562098473632,1.40496874522644,-0.169868102900281,-0.213881146597633,"non-habitable"
"Kepler-83 d",-0.6351462873459,-0.475459365375746,-0.656646490292888,0.0539861839344828,-0.88807670304426,-0.285979917544242,"non-habitable"
"HIP 5158 c",2.54237655287732,4.71946322576237,3.36921033019752,-3.5261792618553,-0.671495729986462,-0.235824250798775,"non-habitable"
